iter	RMSE
3219	3.677623573
3220	3.67755347
3221	3.677461669
3222	3.677344942
3223	3.677257314
3224	3.677172726
3225	3.677070507
3226	3.676986797
3227	3.676918252
3228	3.676831876
3229	3.676739707
3230	3.676652689
3231	3.676585551
3232	3.676495778
3233	3.676422089
3234	3.676348523
3235	3.676272967
3236	3.676178997
3237	3.676076937
3238	3.675982218
3239	3.675883484
3240	3.675790883
3241	3.675706215
3242	3.675624305
3243	3.675557743
3244	3.675477411
3245	3.675390047
3246	3.67530349
3247	3.675187538
3248	3.675088483
3249	3.675003095
3250	3.674892575
3251	3.674861833
3252	3.674786281
3253	3.674686689
3254	3.674593075
3255	3.674513458
3256	3.674433085
3257	3.674348398
3258	3.674251815
3259	3.674167034
3260	3.674050281
3261	3.673992385
3262	3.673900994
3263	3.673795362
3264	3.673689506
3265	3.673612157
3266	3.673549986
3267	3.673484974
3268	3.673388752
3269	3.673299457
3270	3.673215065
3271	3.673139884
3272	3.673049955
3273	3.672991675
3274	3.672892189
3275	3.672812769
3276	3.672723825
3277	3.672645213
3278	3.67255935
3279	3.672467332
3280	3.672366674
3281	3.672310969
3282	3.672253123
3283	3.672201096
3284	3.672133466
3285	3.672039229
3286	3.671944983
3287	3.671858785
3288	3.671800222
3289	3.671695987
3290	3.671584093
3291	3.671490704
3292	3.671388184
3293	3.671303133
3294	3.67121574
3295	3.671142613
3296	3.671070249
3297	3.670999121
3298	3.670889157
3299	3.670791376
3300	3.670707544
3301	3.670581415
3302	3.670499717
3303	3.670424842
3304	3.670342458
3305	3.670261836
3306	3.67016311
3307	3.670084343
3308	3.669968008
3309	3.66987092
3310	3.669788144
3311	3.66972128
3312	3.669635483
3313	3.669552258
3314	3.6694608
3315	3.669355086
3316	3.669271241
3317	3.669197673
3318	3.669087819
3319	3.669016797
3320	3.668926788
3321	3.668846422
3322	3.668779701
3323	3.668710204
3324	3.668631723
3325	3.668531601
3326	3.668462905
3327	3.668362034
3328	3.668296375
3329	3.66819865
3330	3.668117503
3331	3.668030477
3332	3.667949958
3333	3.667892357
3334	3.667829874
3335	3.667749688
3336	3.667668151
3337	3.667609868
3338	3.667508713
3339	3.667429152
3340	3.667325729
3341	3.667230249
3342	3.667132479
3343	3.667047432
3344	3.666951201
3345	3.666887662
3346	3.66679995
3347	3.666713706
3348	3.666628314
3349	3.666551082
3350	3.666470835
3351	3.666414935
3352	3.66634966
3353	3.666244274
3354	3.666164255
3355	3.666083602
3356	3.666009851
3357	3.665939666
3358	3.665886159
3359	3.665819224
3360	3.665752508
3361	3.665658729
3362	3.665584633
3363	3.665526063
3364	3.66543744
3365	3.665357825
3366	3.665291889
3367	3.66519938
3368	3.665120659
3369	3.665023005
3370	3.664957491
3371	3.664892115
3372	3.664805374
3373	3.664750335
3374	3.66465402
3375	3.664559265
3376	3.664479962
3377	3.664401017
3378	3.664299091
3379	3.664193063
3380	3.664125866
3381	3.664038198
3382	3.66397337
3383	3.663885848
3384	3.663785833
3385	3.663677471
3386	3.663570145
3387	3.663503596
3388	3.663434965
3389	3.663360422
3390	3.663281833
3391	3.66323262
3392	3.663157857
3393	3.663085325
3394	3.663030736
3395	3.662960458
3396	3.662879472
3397	3.662782922
3398	3.662714761
3399	3.662621567
3400	3.662569053
3401	3.662484836
3402	3.66241978
3403	3.662355734
3404	3.662321722
3405	3.662202761
3406	3.662147149
3407	3.662097904
3408	3.662022114
3409	3.661940322
3410	3.661860363
3411	3.661784285
3412	3.661716831
3413	3.661615425
3414	3.661531374
3415	3.661461376
3416	3.661395026
3417	3.66129722
3418	3.661226887
3419	3.66115275
3420	3.661074842
3421	3.660992006
3422	3.660930208
3423	3.660833894
3424	3.660743769
3425	3.660692131
3426	3.660616724
3427	3.660509183
3428	3.660452885
3429	3.66037878
3430	3.660282002
3431	3.66020606
3432	3.660118425
3433	3.660029103
3434	3.659956845
3435	3.659894099
3436	3.659814693
3437	3.65974257
3438	3.659694828
3439	3.659632408
3440	3.659555834
3441	3.65947934
3442	3.659387526
3443	3.659305797
3444	3.659234795
3445	3.659155074
3446	3.659029368
3447	3.658933495
3448	3.658868027
3449	3.658800014
3450	3.658697923
3451	3.658625663
3452	3.658520653
3453	3.658449134
3454	3.658387653
3455	3.658330909
3456	3.658261125
3457	3.658174967
3458	3.658096844
3459	3.658006037
3460	3.657931239
3461	3.657871469
3462	3.657824055
3463	3.657772868
3464	3.657703241
3465	3.657628658
3466	3.657564467
3467	3.657463472
3468	3.657396782
3469	3.657324986
3470	3.657251919
3471	3.657198101
3472	3.657126738
3473	3.657054535
3474	3.657007768
3475	3.656934951
3476	3.656861537
3477	3.656732652
3478	3.6566863
3479	3.656559829
3480	3.656466865
3481	3.656410683
3482	3.656317268
3483	3.656260518
3484	3.656189959
3485	3.656139555
3486	3.656056808
3487	3.655986823
3488	3.655865012
3489	3.655777165
3490	3.655719048
3491	3.655612414
3492	3.655543438
3493	3.655455787
3494	3.655404512
3495	3.655346023
3496	3.65524701
3497	3.65519736
3498	3.655138224
3499	3.655081969
3500	3.654994134
3501	3.654934784
3502	3.654861852
3503	3.654787011
3504	3.654716743
3505	3.654642857
3506	3.654545452
3507	3.654496208
3508	3.654425451
3509	3.654340865
3510	3.654250748
3511	3.654199821
3512	3.654114306
3513	3.654056004
3514	3.653994804
3515	3.653928355
3516	3.65384375
3517	3.65380208
3518	3.653746059
3519	3.6536596
3520	3.653624882
3521	3.653564565
3522	3.653478096
3523	3.653429407
3524	3.653372782
3525	3.653324938
3526	3.653275583
3527	3.653206214
3528	3.653129207
3529	3.653057546
3530	3.652998721
3531	3.652955728
3532	3.652910935
3533	3.652856156
3534	3.652804678
3535	3.652742139
3536	3.652695968
3537	3.652623458
3538	3.65257007
3539	3.65249455
3540	3.652449171
3541	3.652380167
3542	3.652322555
3543	3.652260038
3544	3.652167835
3545	3.652125757
3546	3.652055202
3547	3.651953709
3548	3.651898241
3549	3.651813834
3550	3.651713219
3551	3.651622619
3552	3.651538554
3553	3.651449538
3554	3.651382776
3555	3.65132462
3556	3.651248533
3557	3.651188532
3558	3.651104339
3559	3.651022507
3560	3.650973042
3561	3.650918027
3562	3.650862459
3563	3.650817178
3564	3.650732082
3565	3.650671255
3566	3.65062948
3567	3.650557889
3568	3.650476776
3569	3.650425273
3570	3.650365581
3571	3.650320972
3572	3.650251987
3573	3.650158173
3574	3.650082184
3575	3.650014098
3576	3.649963837
3577	3.649909956
3578	3.649849958
3579	3.649796131
3580	3.649681662
3581	3.64963104
3582	3.649561678
3583	3.649479575
3584	3.64943867
3585	3.649393264
3586	3.649347994
3587	3.64925057
3588	3.649197371
3589	3.649171972
3590	3.649112859
3591	3.649024234
3592	3.648962802
3593	3.648925311
3594	3.648860925
3595	3.648792344
3596	3.648715322
3597	3.648667011
3598	3.648618499
3599	3.648507902
3600	3.648441666
3601	3.648401454
3602	3.648320285
3603	3.648254822
3604	3.648229858
3605	3.648135033
3606	3.648047947
3607	3.648005102
3608	3.647965378
3609	3.647892635
3610	3.647816976
3611	3.647780238
3612	3.647715654
3613	3.647655605
3614	3.647602335
3615	3.647563097
3616	3.647500228
3617	3.647429295
3618	3.647350397
3619	3.647299238
3620	3.647257111
3621	3.647192636
3622	3.64710538
3623	3.647020332
3624	3.646958145
3625	3.646845812
3626	3.646759696
3627	3.64670375
3628	3.646655433
3629	3.646599779
3630	3.646520658
3631	3.646502516
3632	3.646478114
3633	3.646415121
3634	3.646330796
3635	3.646251717
3636	3.6461801
3637	3.646118681
3638	3.64602332
3639	3.64596756
3640	3.64587846
3641	3.645821929
3642	3.645748245
3643	3.645730283
3644	3.645675466
3645	3.645593654
3646	3.645526961
3647	3.645479684
3648	3.645431632
3649	3.645388121
3650	3.645349495
3651	3.645255128
3652	3.645208953
3653	3.645141039
3654	3.645048081
3655	3.644968234
3656	3.644919154
3657	3.644885582
3658	3.644820566
3659	3.644774409
3660	3.644732837
3661	3.644652648
3662	3.644575152
3663	3.644530202
3664	3.644461788
3665	3.644427898
3666	3.644374224
3667	3.64435647
3668	3.644320494
3669	3.644262217
3670	3.644179092
3671	3.644133234
3672	3.644034694
3673	3.643987777
3674	3.643925667
3675	3.643880584
3676	3.643796743
3677	3.643724436
3678	3.643706831
3679	3.643650314
3680	3.643589618
3681	3.643520462
3682	3.643463045
3683	3.643401192
3684	3.643338217
3685	3.643283896
3686	3.643247469
3687	3.643165819
3688	3.643080413
3689	3.643057014
3690	3.642975338
3691	3.642897232
3692	3.642812801
3693	3.642741686
3694	3.642650359
3695	3.642574272
3696	3.642508554
3697	3.642454922
3698	3.642399026
3699	3.642357241
3700	3.642339882
3701	3.642288108
3702	3.642238599
3703	3.642196893
3704	3.642148514
3705	3.642053812
3706	3.641963542
3707	3.641869549
3708	3.641780368
3709	3.641729198
3710	3.641687977
3711	3.641635522
3712	3.641571291
3713	3.641497742
3714	3.641422561
3715	3.641346094
3716	3.641265206
3717	3.641174932
3718	3.641131997
3719	3.641028309
3720	3.640961124
3721	3.640899044
3722	3.640832692
3723	3.640780758
3724	3.64072398
3725	3.640644085
3726	3.640588883
3727	3.640540463
3728	3.640460559
3729	3.640390858
3730	3.640328282
3731	3.640224812
3732	3.64016311
3733	3.640110652
3734	3.64005869
3735	3.639976383
3736	3.639894937
3737	3.639836151
3738	3.639770955
3739	3.63969885
3740	3.639637037
3741	3.639562504
3742	3.639497359
3743	3.639453967
3744	3.639389551
3745	3.639314594
3746	3.639235468
3747	3.639188107
3748	3.639124302
3749	3.639062097
3750	3.639015254
3751	3.638963259
3752	3.638918135
3753	3.638877371
3754	3.638794029
3755	3.638713049
3756	3.638673619
3757	3.638615211
3758	3.638526943
3759	3.638474566
3760	3.638434328
3761	3.638348562
3762	3.638286648
3763	3.638242275
3764	3.638174354
3765	3.638097004
3766	3.638063425
3767	3.63802207
3768	3.637944203
3769	3.637886327
3770	3.637834221
3771	3.637770708
3772	3.637707668
3773	3.637630169
3774	3.637590899
3775	3.63749975
3776	3.637441314
3777	3.637355269
3778	3.637294794
3779	3.637249087
3780	3.63719271
3781	3.637106363
3782	3.637072006
3783	3.636986828
3784	3.636911966
3785	3.636827028
3786	3.636777353
3787	3.636733253
3788	3.636671534
3789	3.636628718
3790	3.636585658
3791	3.636543583
3792	3.636481144
3793	3.636424664
3794	3.636384521
3795	3.63630834
3796	3.636268849
3797	3.636239394
3798	3.636155056
3799	3.636052211
3800	3.635984838
3801	3.635913202
3802	3.63586156
3803	3.635812621
3804	3.635765029
3805	3.635688499
3806	3.635644778
3807	3.635596739
3808	3.635524801
3809	3.635475183
3810	3.635402259
3811	3.635322603
3812	3.635257901
3813	3.635218367
3814	3.635196332
3815	3.635161291
3816	3.635109479
3817	3.635055883
3818	3.634971943
3819	3.634939841
3820	3.634863857
3821	3.634772039
3822	3.634728982
3823	3.634638026
3824	3.634546363
3825	3.634494779
3826	3.63440922
3827	3.634372826
3828	3.634298781
3829	3.634256673
3830	3.634199437
3831	3.634107787
3832	3.634025003
3833	3.633987659
3834	3.633929223
3835	3.63385867
3836	3.633827171
3837	3.63378595
3838	3.633725749
3839	3.633644269
3840	3.63356181
3841	3.633513135
3842	3.633438839
3843	3.633388792
3844	3.633319875
3845	3.63325442
3846	3.633215567
3847	3.63314593
3848	3.633094682
3849	3.633056275
3850	3.632975179
3851	3.63290247
3852	3.632859512
3853	3.632787156
3854	3.63273112
3855	3.632677026
3856	3.632617394
3857	3.632573446
3858	3.632513881
3859	3.632485881
3860	3.632420803
3861	3.632375867
3862	3.632338032
3863	3.632297501
3864	3.632209329
3865	3.632159788
3866	3.632123351
3867	3.632047092
3868	3.631999594
3869	3.631938568
3870	3.631867287
3871	3.6318041
3872	3.6317281
3873	3.63165288
3874	3.631602679
3875	3.631573983
3876	3.631498515
3877	3.631426356
3878	3.631344724
3879	3.631278788
3880	3.631220059
3881	3.631176458
3882	3.631090623
3883	3.631014891
3884	3.63093712
3885	3.63087301
3886	3.630812645
3887	3.630765458
3888	3.630710426
3889	3.630636419
3890	3.63059052
3891	3.630519733
3892	3.63044494
3893	3.630405771
3894	3.630332033
3895	3.630283301
3896	3.630214706
3897	3.630156651
3898	3.630107178
3899	3.630034262
3900	3.629994539
3901	3.629903521
3902	3.629856013
3903	3.629788161
3904	3.629720244
3905	3.629679456
3906	3.629595115
3907	3.629522255
3908	3.629449774
3909	3.629412582
3910	3.629369964
3911	3.629283422
3912	3.629226672
3913	3.629126532
3914	3.629045997
3915	3.629002452
3916	3.628929039
3917	3.628870706
3918	3.628835284
3919	3.628779867
3920	3.628716123
3921	3.628650617
3922	3.628566375
3923	3.628511547
3924	3.628469532
3925	3.628375991
3926	3.628322141
3927	3.62823109
3928	3.628187964
3929	3.628126355
3930	3.628084673
3931	3.628044783
3932	3.627976023
3933	3.62793994
3934	3.627891149
3935	3.627847695
3936	3.627764381
3937	3.627733981
3938	3.627663549
3939	3.627573904
3940	3.627507091
3941	3.627440384
3942	3.627404235
3943	3.627335758
3944	3.62728077
3945	3.627236211
3946	3.627168897
3947	3.627138895
3948	3.627057124
3949	3.626996518
3950	3.626956534
3951	3.626922585
3952	3.62685055
3953	3.626784055
3954	3.626713523
3955	3.626652882
3956	3.626607537
3957	3.62653789
3958	3.626487186
3959	3.626403219
3960	3.626334903
3961	3.626291098
3962	3.626210361
3963	3.626130833
3964	3.626087457
3965	3.626016566
3966	3.625959892
3967	3.625906508
3968	3.62582599
3969	3.625770537
3970	3.625744198
3971	3.625705852
3972	3.62565706
3973	3.625619127
3974	3.62554219
3975	3.625485595
3976	3.625445727
3977	3.625403605
3978	3.625339237
3979	3.625309937
3980	3.62524776
3981	3.625188262
3982	3.625152393
3983	3.625106426
3984	3.62504699
3985	3.624965939
3986	3.624877505
3987	3.624814055
3988	3.624749958
3989	3.624702918
3990	3.624655787
3991	3.624603091
3992	3.62455455
3993	3.624512044
3994	3.624461894
3995	3.624405597
3996	3.624362234
3997	3.624306823
3998	3.62425176
3999	3.624185762
4000	3.624148039
4001	3.624093656
4002	3.62401654
4003	3.623937379
4004	3.623838116
4005	3.623775386
4006	3.62369712
4007	3.623647133
4008	3.623591738
4009	3.623526285
4010	3.623483369
4011	3.623437082
4012	3.623399815
4013	3.623330611
4014	3.623280813
4015	3.623251913
4016	3.623203475
4017	3.62316832
4018	3.623109067
4019	3.623043309
4020	3.622982361
4021	3.622948062
4022	3.622898132
4023	3.622856694
4024	3.622816878
4025	3.62278272
4026	3.622745231
4027	3.622711337
4028	3.622634783
4029	3.622568769
4030	3.622535158
4031	3.622471067
4032	3.622424078
4033	3.622380529
4034	3.622306275
4035	3.62224419
4036	3.622199823
4037	3.622144953
4038	3.622111928
4039	3.622078029
4040	3.622001005
4041	3.62193071
4042	3.621866691
4043	3.621817924
4044	3.621763906
4045	3.62171022
4046	3.621663918
4047	3.621617345
4048	3.62154377
4049	3.621489407
4050	3.621451742
4051	3.621410392
4052	3.621331535
4053	3.62129056
4054	3.621231044
4055	3.621182156
4056	3.621121074
4057	3.621068115
4058	3.621010376
4059	3.620944835
4060	3.620881372
4061	3.620866853
4062	3.620815411
4063	3.620741838
4064	3.620716124
4065	3.620651614
4066	3.620602505
4067	3.620519012
4068	3.620453094
4069	3.620389679
4070	3.620329001
4071	3.620295034
4072	3.62023622
4073	3.620172642
4074	3.620132139
4075	3.620081695
4076	3.620027764
4077	3.619949174
4078	3.619885742
4079	3.61983052
4080	3.619777316
4081	3.619741101
4082	3.619713486
4083	3.619680669
4084	3.619644512
4085	3.619600732
4086	3.619540471
4087	3.619507667
4088	3.619444484
4089	3.619416639
4090	3.619365798
4091	3.619315993
4092	3.619273014
4093	3.619212683
4094	3.619151425
4095	3.619083157
4096	3.619046519
4097	3.619023091
4098	3.618962756
4099	3.618901139
4100	3.618825704
4101	3.618773084
4102	3.618699805
4103	3.618653106
4104	3.61858795
4105	3.618518704
4106	3.618443102
4107	3.618428574
4108	3.6183709
4109	3.61831062
4110	3.618245381
4111	3.618198048
4112	3.618103978
4113	3.618073044
4114	3.618033732
4115	3.617992831
4116	3.617954939
4117	3.617900717
4118	3.617855901
4119	3.61784159
4120	3.617797012
4121	3.617741862
4122	3.617681762
4123	3.617645299
4124	3.617567928
4125	3.617535636
4126	3.617471275
4127	3.617456936
4128	3.617395448
4129	3.617334937
4130	3.617289001
4131	3.617234607
4132	3.617166151
4133	3.617117665
4134	3.61704523
4135	3.616985896
4136	3.616934402
4137	3.616860524
4138	3.616816733
4139	3.6167549
4140	3.616720728
4141	3.616641073
4142	3.616603109
4143	3.616571228
4144	3.616505112
4145	3.616461258
4146	3.616421332
4147	3.616353481
4148	3.616294539
4149	3.616233691
4150	3.616154917
4151	3.616107035
4152	3.616058672
4153	3.615987962
4154	3.615930783
4155	3.615873497
4156	3.615812554
4157	3.615746086
4158	3.615696111
4159	3.615623569
4160	3.615552016
4161	3.615514545
4162	3.615458725
4163	3.615383387
4164	3.615341972
4165	3.615288355
4166	3.61522911
4167	3.615138161
4168	3.6150851
4169	3.615028061
4170	3.615005306
4171	3.614957446
4172	3.614891342
4173	3.614877206
4174	3.614811313
4175	3.614752548
4176	3.614695465
4177	3.614640435
4178	3.614566783
4179	3.614506963
4180	3.614472315
4181	3.614437148
4182	3.614380477
4183	3.614339584
4184	3.61429236
4185	3.614200658
4186	3.614107308
4187	3.614054387
4188	3.613995488
4189	3.613936328
4190	3.613896914
4191	3.613840508
4192	3.613790024
4193	3.613723295
4194	3.613663751
4195	3.613599239
4196	3.613561055
4197	3.613496709
4198	3.613449007
4199	3.613375323
4200	3.613344342
4201	3.613304434
4202	3.613269382
4203	3.613196335
4204	3.613172307
4205	3.613131371
4206	3.613094482
4207	3.613063827
4208	3.613011834
4209	3.612998036
4210	3.612968364
4211	3.612916526
4212	3.612840401
4213	3.612826496
4214	3.612764867
4215	3.612713953
4216	3.612668809
4217	3.612598503
4218	3.612533772
4219	3.612492869
4220	3.612476486
4221	3.612414107
4222	3.61237481
4223	3.612312832
4224	3.612255424
4225	3.612241635
4226	3.612184764
4227	3.612154694
4228	3.612099206
4229	3.61204235
4230	3.611981394
4231	3.611918337
4232	3.611865968
4233	3.611824021
4234	3.611786908
4235	3.611735268
4236	3.611687539
4237	3.61165281
4238	3.611592505
4239	3.611556218
4240	3.611497413
4241	3.611443374
4242	3.611389241
4243	3.611332491
4244	3.611265767
4245	3.611195525
4246	3.611148835
4247	3.611079607
4248	3.611023071
4249	3.610970853
4250	3.610907995
4251	3.610846188
4252	3.610824309
4253	3.610762269
4254	3.610704611
4255	3.610652534
4256	3.610593171
4257	3.610529074
4258	3.610468449
4259	3.610417206
4260	3.61035995
4261	3.610288967
4262	3.610267291
4263	3.610226946
4264	3.610179259
4265	3.610122702
4266	3.610077174
4267	3.610047716
4268	3.610008723
4269	3.609993687
4270	3.609933932
4271	3.609889897
4272	3.609834243
4273	3.609789097
4274	3.609758183
4275	3.609702988
4276	3.609646391
4277	3.609624972
4278	3.609588739
4279	3.609520855
4280	3.609472512
4281	3.609431037
4282	3.609378753
4283	3.609344614
4284	3.609331105
4285	3.609303123
4286	3.609253719
4287	3.609185747
4288	3.609130201
4289	3.609080416
4290	3.609037044
4291	3.608980536
4292	3.608914772
4293	3.608884292
4294	3.608824267
4295	3.608795796
4296	3.608740033
4297	3.608718922
4298	3.608680774
4299	3.608610108
4300	3.608562702
4301	3.608503526
4302	3.608443286
4303	3.608373466
4304	3.60833578
4305	3.608268692
4306	3.608201687
4307	3.608155801
4308	3.608099182
4309	3.608050745
4310	3.608004863
4311	3.607968853
4312	3.607926588
4313	3.607853332
4314	3.607799383
4315	3.607746082
4316	3.6076885
4317	3.607623251
4318	3.607582239
4319	3.607527397
4320	3.60747193
4321	3.607434187
4322	3.607400637
4323	3.607347524
4324	3.607312123
4325	3.607294702
4326	3.607239201
4327	3.607216002
4328	3.607157963
4329	3.607144887
4330	3.607130191
4331	3.607095881
4332	3.607046428
4333	3.606973408
4334	3.606919206
4335	3.606901455
4336	3.606864076
4337	3.606795181
4338	3.606737366
4339	3.606709652
4340	3.606682175
4341	3.606620497
4342	3.606591991
4343	3.606537287
4344	3.606482582
4345	3.606440892
4346	3.606390112
4347	3.606328808
4348	3.606278791
4349	3.60622683
4350	3.606206267
4351	3.60615274
4352	3.606102781
4353	3.606060305
4354	3.606047478
4355	3.606016298
4356	3.605963191
4357	3.60591314
4358	3.60586755
4359	3.605799818
4360	3.605752884
4361	3.605691698
4362	3.605640098
4363	3.605613089
4364	3.605560694
4365	3.605521766
4366	3.605509006
4367	3.605437087
4368	3.605390848
4369	3.605354579
4370	3.60528557
4371	3.605224662
4372	3.605166429
4373	3.605095647
4374	3.605078181
4375	3.605023661
4376	3.604987764
4377	3.604953386
4378	3.604919493
4379	3.604872748
4380	3.604816595
4381	3.604767266
4382	3.604748605
4383	3.604719334
4384	3.604667515
4385	3.604610309
4386	3.60454032
4387	3.604494339
4388	3.604447187
4389	3.604389965
4390	3.604338397
4391	3.604294632
4392	3.604237962
4393	3.604179878
4394	3.60412353
4395	3.604100019
4396	3.60406008
4397	3.604007004
4398	3.603950846
4399	3.603910168
4400	3.603853745
4401	3.603787598
4402	3.603739049
4403	3.603673638
4404	3.60360784
4405	3.603567578
4406	3.603516812
4407	3.603452139
4408	3.603392837
4409	3.603341594
4410	3.603290045
4411	3.603196359
4412	3.603146951
4413	3.603122325
4414	3.603070495
4415	3.603044815
4416	3.602979956
4417	3.602959598
4418	3.602904077
4419	3.602881711
4420	3.602854589
4421	3.602785321
4422	3.602757611
4423	3.60271314
4424	3.602654355
4425	3.602602762
4426	3.602539781
4427	3.602461722
4428	3.602435387
4429	3.602380977
4430	3.602341841
4431	3.60231402
4432	3.60226648
4433	3.602234507
4434	3.60216019
4435	3.602109806
4436	3.602090005
4437	3.602042041
4438	3.602007959
4439	3.601952345
4440	3.601857564
4441	3.601830419
4442	3.601771887
4443	3.601746263
4444	3.601702363
4445	3.601644434
4446	3.601587642
4447	3.601537354
4448	3.601488464
4449	3.601466626
4450	3.601408395
4451	3.60131544
4452	3.601280883
4453	3.601230324
4454	3.601186182
4455	3.601134134
4456	3.601062295
4457	3.60105231
4458	3.601000482
4459	3.600955593
4460	3.600914538
4461	3.600868167
4462	3.600816932
4463	3.600789595
4464	3.600726675
4465	3.600672225
4466	3.600646501
4467	3.600612585
4468	3.600524689
4469	3.600473404
4470	3.600438342
4471	3.600396101
4472	3.600342638
4473	3.600278443
4474	3.600226148
4475	3.600171068
4476	3.600127158
4477	3.600040291
4478	3.599990721
4479	3.599941161
4480	3.599907583
4481	3.59984295
4482	3.599793019
4483	3.599743545
4484	3.599649711
4485	3.599602691
4486	3.599556651
4487	3.599544081
4488	3.599518623
4489	3.599471974
4490	3.599445773
4491	3.599407566
4492	3.599370402
4493	3.599340247
4494	3.599302413
4495	3.599277767
4496	3.599247947
4497	3.599195781
4498	3.599170664
4499	3.599142389
4500	3.599114363
4501	3.599065181
4502	3.599043248
4503	3.598975069
4504	3.598947265
4505	3.598883495
4506	3.598842584
4507	3.598792325
4508	3.598761623
4509	3.598698407
4510	3.598661126
4511	3.598624178
4512	3.598592846
4513	3.598547079
4514	3.598504715
4515	3.59847815
4516	3.598425437
4517	3.59837872
4518	3.598366387
4519	3.598354118
4520	3.598288387
4521	3.598227629
4522	3.59819504
4523	3.598145015
4524	3.598103696
4525	3.598049575
4526	3.598002484
4527	3.597990476
4528	3.597924207
4529	3.59789946
4530	3.59785391
4531	3.597804418
4532	3.597749033
4533	3.597708835
4534	3.59766624
4535	3.597605504
4536	3.59759295
4537	3.597539645
4538	3.597490267
4539	3.597453725
4540	3.597413955
4541	3.59735877
4542	3.597334312
4543	3.597287364
4544	3.59723448
4545	3.597185784
4546	3.597169433
4547	3.597109875
4548	3.597062275
4549	3.597017643
4550	3.596971227
4551	3.596918021
4552	3.596890673
4553	3.596842856
4554	3.596795053
4555	3.596747997
4556	3.596684501
4557	3.59663795
4558	3.596582216
4559	3.596521634
4560	3.596479854
4561	3.596451363
4562	3.596406591
4563	3.596322824
4564	3.596298668
4565	3.596255961
4566	3.596222516
4567	3.596167871
4568	3.596151597
4569	3.596095597
4570	3.596056711
4571	3.59601398
4572	3.59599585
4573	3.595941476
4574	3.595883721
4575	3.595825956
4576	3.595782332
4577	3.595706888
4578	3.595681028
4579	3.595640424
4580	3.595608536
4581	3.59553237
4582	3.595497314
4583	3.595455053
4584	3.595389717
4585	3.595345161
4586	3.595283015
4587	3.595249116
4588	3.595196658
4589	3.595131765
4590	3.595087482
4591	3.595045915
4592	3.594993986
4593	3.594931617
4594	3.594898093
4595	3.594851925
4596	3.594801499
4597	3.594762966
4598	3.594715656
4599	3.594703948
4600	3.594658041
4601	3.594645494
4602	3.594564739
4603	3.594518235
4604	3.594485541
4605	3.594436536
4606	3.594385047
4607	3.594330253
4608	3.594285267
4609	3.594204861
4610	3.594156547
4611	3.594113167
4612	3.594039004
4613	3.593985848
4614	3.59391244
4615	3.593902869
4616	3.593856915
4617	3.593811667
4618	3.593755213
4619	3.593715634
4620	3.593706078
4621	3.593655721
4622	3.593607175
4623	3.593541954
4624	3.593510116
4625	3.593477361
4626	3.593436134
4627	3.593424542
4628	3.593413009
4629	3.593367963
4630	3.593343984
4631	3.593294899
4632	3.593247231
4633	3.59318266
4634	3.593136486
4635	3.593088879
4636	3.593024637
4637	3.592979194
4638	3.592934761
4639	3.592897855
4640	3.592874592
4641	3.592818454
4642	3.592776829
4643	3.592733894
4644	3.592671636
4645	3.592594137
4646	3.592554384
4647	3.592524969
4648	3.592506919
4649	3.592456035
4650	3.592422563
4651	3.592373596
4652	3.592334896
4653	3.592274537
4654	3.592217223
4655	3.592169729
4656	3.592128786
4657	3.592102367
4658	3.592054288
4659	3.591992265
4660	3.59194551
4661	3.591894999
4662	3.591842562
4663	3.591803525
4664	3.591764838
4665	3.591706541
4666	3.591690636
4667	3.591626877
4668	3.591588705
4669	3.591517435
4670	3.591461752
4671	3.591417235
4672	3.591401409
4673	3.591371907
4674	3.591319656
4675	3.591308324
4676	3.591253264
4677	3.591241988
4678	3.591192963
4679	3.591141973
4680	3.591092694
4681	3.591077195
4682	3.591029094
4683	3.590974678
4684	3.590927656
4685	3.590864338
4686	3.5908258
4687	3.590787483
4688	3.59072945
4689	3.590717207
4690	3.590631761
4691	3.59061956
4692	3.590556415
4693	3.590515396
4694	3.590458742
4695	3.590438432
4696	3.590390159
4697	3.59035046
4698	3.590314865
4699	3.590282053
4700	3.590251364
4701	3.590202737
4702	3.59016447
4703	3.590119747
4704	3.590066504
4705	3.590055125
4706	3.590033363
4707	3.589975236
4708	3.589917953
4709	3.589897556
4710	3.589843693
4711	3.58981388
4712	3.589756184
4713	3.589715022
4714	3.589685011
4715	3.589675706
4716	3.589602693
4717	3.589572573
4718	3.589521298
4719	3.589487035
4720	3.589430501
4721	3.589370524
4722	3.589327506
4723	3.589297166
4724	3.589251089
4725	3.589221081
4726	3.589151523
4727	3.589115688
4728	3.589067472
4729	3.589058227
4730	3.589033727
4731	3.589022647
4732	3.589011624
4733	3.588955163
4734	3.588927818
4735	3.588888407
4736	3.58884936
4737	3.588787066
4738	3.588720832
4739	3.58870526
4740	3.588646086
4741	3.588577266
4742	3.588522716
4743	3.588459939
4744	3.588444987
4745	3.588397539
4746	3.58835041
4747	3.588326378
4748	3.588282614
4749	3.588236588
4750	3.58821133
4751	3.588201419
4752	3.588146048
4753	3.588116571
4754	3.588079893
4755	3.588043538
4756	3.587997866
4757	3.587929886
4758	3.587883452
4759	3.587830799
4760	3.587790737
4761	3.587779849
4762	3.58772762
4763	3.587690794
4764	3.587629609
4765	3.587589874
4766	3.587567434
4767	3.587500282
4768	3.587466228
4769	3.587408558
4770	3.587369118
4771	3.587317157
4772	3.587284213
